Date		Done	Doing	To Do
20201104	2169.8	2364.2	2448
20201117	2343.95	2190.05	2448
20201202	2473.28	2204.72	2448
20201216	2514	2219	2304
20201221	2514	2219	2304
20210113	2549.6	2183.4	2592
20210203	2608.25	2124.75	2592
20210224	2614.43	2118.57	2592
20210310	2644.28	2088.72	2592
20210324	2676.48	2056.52	2592
20210421	2705.28	2027.72	2592
20210428	2705.28	2027.72	2592
20210505	2751.08	1981.92	2592
20210519	2761.68	2115.32	2448
20210602	2766.26	2110.74	2448
